0.9999822253847623,0.9999822253847622,0.9999822253847622,0.9999822253847621
0.9998979681387217,0.9998979681387217,0.9998979681387217,0.9998979681387217
0.9999670226864997,0.9999670226864997,0.9999670226864997,0.9999670226864997
0.999846788460491,0.999846788460491,0.999846788460491,0.999846788460491
0.9998043412780429,0.9998043412780429,0.9998043412780429,0.9998043412780429
0.9999646258216516,0.9999646258216516,0.9999646258216516,0.9999646258216516
0.9996927008745251,0.9996927008745251,0.9996927008745251,0.9996927008745251
0.9999626771812921,0.9999626771812921,0.9999626771812921,0.9999626771812921
0.999989198692081,0.999989198692081,0.999989198692081,0.999989198692081
0.9999801973208999,0.9999801973208999,0.9999801973208999,0.9999801973208999
0.9998923702227649,0.9998923702227649,0.9998923702227649,0.9998923702227649
0.9998634962281339,0.9998634962281339,0.9998634962281339,0.9998634962281339
0.9999925292317994,0.9999925292317994,0.9999925292317994,0.9999925292317994
0.9996857662214301,0.9996857662214301,0.9996857662214301,0.9996857662214301
0.9997421521210248,0.9997421521210248,0.9997421521210248,0.9997421521210248
0.999988490560278,0.999988490560278,0.999988490560278,0.999988490560278
0.9996412411043023,0.9996412411043023,0.9996412411043023,0.9996412411043023
0.9994874714198559,0.9994874714198559,0.9994874714198559,0.9994874714198559
0.9999810273609748,0.9999810273609748,0.9999810273609748,0.9999810273609748
0.9999635650153881,0.9999635650153881,0.9999635650153881,0.9999635650153881
0.9999578091298101,0.9999578091298101,0.9999578091298101,0.9999578091298101
0.9999716655400125,0.9999716655400125,0.9999716655400125,0.9999716655400125
0.9997896074847319,0.9997896074847319,0.9997896074847319,0.9997896074847319
0.9997589695659439,0.9997589695659439,0.9997589695659439,0.9997589695659439
0.9997011110338354,0.9997011110338354,0.9997011110338354,0.9997011110338354
0.999455505582121,0.999455505582121,0.999455505582121,0.999455505582121
0.999956710049184,0.999956710049184,0.999956710049184,0.999956710049184
0.9997817650064789,0.9997817650064789,0.9997817650064789,0.9997817650064789
0.9999691266134668,0.9999691266134668,0.9999691266134668,0.9999691266134668
0.9998957115136771,0.9998957115136771,0.9998957115136771,0.9998957115136771
0.9999862761217455,0.9999862761217455,0.9999862761217455,0.9999862761217455
0.9999537448116884,0.9999537448116884,0.9999537448116884,0.9999537448116884
0.9995583412031456,0.9995583412031456,0.9995583412031456,0.9995583412031456
0.999793901562637,0.999793901562637,0.999793901562637,0.9997939015626369
0.9999464968128745,0.9999464968128745,0.9999464968128745,0.9999464968128745
0.9999850301256147,0.9999850301256147,0.9999850301256147,0.9999850301256147
0.999825613556643,0.999825613556643,0.999825613556643,0.999825613556643
0.9999096292602593,0.9999096292602593,0.9999096292602593,0.9999096292602593
0.9998387558035284,0.9998387558035284,0.9998387558035284,0.9998387558035284
0.9999269109965503,0.9999269109965503,0.9999269109965503,0.9999269109965503
0.9999644268626027,0.9999644268626027,0.9999644268626027,0.9999644268626027
0.9995453589533596,0.9995453589533596,0.9995453589533596,0.9995453589533596
0.9999813728406355,0.9999813728406355,0.9999813728406355,0.9999813728406355
0.9999276556958562,0.9999276556958562,0.9999276556958562,0.9999276556958562
0.9999778128914378,0.9999778128914378,0.9999778128914378,0.9999778128914378
0.9998002883468412,0.9998002883468412,0.9998002883468412,0.9998002883468412
